,Returns,Volatility,Sharpe Ratio,MV Model,SDR.L Weight,NMC.L Weight,CPG.L Weight
846,9.45E-05,0.010713356,0.008819851,-0.005262188,0.920681253,0.024745852,0.054572895
947,0.00043829,0.017786041,0.024642345,-0.008454731,0.359272081,0.005526282,0.635201637
522,0.000151298,0.010257063,0.014750623,-0.004977234,0.474959006,0.001420194,0.5236208
366,0.000100713,0.010830422,0.009299069,-0.005314498,0.967301328,0.006698537,0.026000135
760,9.12E-05,0.010495473,0.008690252,-0.005156528,0.928481252,0.036284598,0.03523415
372,0.000375377,0.013327281,0.028166055,-0.006288264,0.317284091,0.000836042,0.681879867
186,0.001093526,0.014706174,0.074358277,-0.006259561,0.048401313,0.00277477,0.948823917
761,0.000922595,0.010298272,0.089587312,-0.004226542,0.038239064,0.093282434,0.868478503
238,6.36E-05,0.010143975,0.006270818,-0.005008377,0.744818276,0.001927073,0.253254652
23,0.000290154,0.011921806,0.024338102,-0.005670749,0.083860342,0.006826243,0.909313416
114,0.000887888,0.018430431,0.048175125,-0.008327327,0.036928155,0.016216443,0.946855402
364,0.000862174,0.016268943,0.052995088,-0.007272298,0.190572869,0.008851058,0.800576073
532,0.000110258,0.010930013,0.010087666,-0.005354748,0.983076608,0.003348888,0.013574504
580,0.000408844,0.016583677,0.024653388,-0.007882994,0.42392063,0.000943164,0.575136206
459,0.000147557,0.010165488,0.014515487,-0.004935187,0.496519415,0.003105447,0.500375137
240,7.10E-05,0.010708169,0.006629828,-0.005283091,0.937537738,0.038330655,0.024131606
291,0.000101142,0.010733631,0.009422936,-0.005265673,0.968214576,0.008370994,0.02341443
369,0.001048425,0.013987131,0.074956369,-0.005945141,0.000979586,0.15245151,0.846568903
559,0.001104688,0.010755095,0.102712977,-0.00427286,0.004998778,0.043162573,0.951838649
634,0.000476346,0.016503143,0.028863939,-0.007775226,0.031274345,0.953252144,0.01547351
627,0.000408322,0.011939443,0.034199396,-0.0055614,0.001792761,0.516667204,0.481540034
809,0.000777555,0.015000699,0.051834575,-0.006722795,0.025806964,0.327640604,0.646552432
985,0.000945077,0.017039386,0.055464242,-0.007574616,0.008223182,0.186862204,0.804914614
264,0.000452677,0.01562508,0.028971197,-0.007359863,0.115474527,0.883535966,0.000989507
903,0.000525979,0.014817876,0.035496227,-0.006882959,0.026817186,0.671587216,0.301595599
530,0.000429879,0.014619644,0.029404196,-0.006879943,0.005970555,0.786116843,0.207912602
337,0.000480669,0.016545585,0.029051176,-0.007792124,0.043384335,0.956526118,8.95E-05
335,0.000469412,0.016207892,0.02896194,-0.007634534,0.064970775,0.930718395,0.00431083
752,0.001138309,0.010307269,0.11043751,-0.004015325,0.002591569,0.311745044,0.685663387
78,0.001081438,0.014606566,0.074037799,-0.006221845,0.042294249,0.938539915,0.019165836
67,0.001094005,0.014614772,0.074856111,-0.006213381,0.015248943,0.938023848,0.046727209
393,0.001089056,0.013483459,0.080769811,-0.005652673,0.002769049,0.716922726,0.280308225
993,0.001111071,0.013028963,0.085277004,-0.005403411,0.004780929,0.6363487,0.358870371
610,0.001071669,0.014532004,0.07374547,-0.006194332,0.048324891,0.930247434,0.021427675
996,0.001054543,0.014040266,0.075108466,-0.00596559,0.00536632,0.824905172,0.169728508
492,0.001106999,0.014769354,0.074952428,-0.006277678,0.027560178,0.958649613,0.013790209
570,0.001114288,0.014882947,0.074870111,-0.006327186,0.032284394,0.966977775,0.000737831
24,0.001035398,0.014047079,0.073709155,-0.005988141,0.051439764,0.904703791,0.043856444
719,0.00111691,0.010876665,0.102688661,-0.004321422,0.004340432,0.982509004,0.013150564
281,0.00106861,0.010500965,0.10176303,-0.004181873,0.004783749,0.917582621,0.07763363
488,0.001076003,0.010515432,0.10232604,-0.004181714,0.037298712,0.840808538,0.12189275
98,0.00111309,0.010430075,0.106719284,-0.004101947,0.009881447,0.811909403,0.178209151
584,0.001060542,0.010738072,0.098764691,-0.004308494,0.00692472,0.937576029,0.055499251
230,0.001061434,0.01055542,0.100558202,-0.004216276,0.049020422,0.900235305,0.050744272
61,0.001109395,0.010840882,0.102334379,-0.004311046,0.026833087,0.972506931,0.000659982
98,0.001086886,0.010739821,0.101201522,-0.004283024,0.033732869,0.955747676,0.010519456
202,0.001050713,0.010481188,0.100247498,-0.004189881,0.031175359,0.928547102,0.040277539
576,0.000307463,0.01238352,0.024828372,-0.005884297,0.014051263,0.009336664,0.976612073
543,0.000805935,0.016820416,0.047914122,-0.007604273,0.147349116,0.017259094,0.83539179
441,0.001012972,0.018740619,0.054052213,-0.008357337,0.043468139,0.003167143,0.953364718
573,0.000103409,0.010811225,0.009564968,-0.005302204,0.944153806,0.007665325,0.048180869
36,0.000444902,0.017993248,0.024726031,-0.008551723,0.352343288,0.002443144,0.645213568
551,0.000154952,0.010475331,0.014792077,-0.005082714,0.427759963,0.000561643,0.571678393
410,0.00010978,0.010898279,0.010073117,-0.00533936,0.981135431,0.009814479,0.00905009
439,9.71E-05,0.010499405,0.00924633,-0.005152622,0.934170628,0.022857115,0.042972258
764,0.000728365,0.01434723,0.050766959,-0.00644525,0.002146822,0.341500898,0.65635228
384,0.000806177,0.014522844,0.055510952,-0.006455245,0.022402337,0.3096572,0.667940464
538,0.000306886,0.012441557,0.02466622,-0.005913892,0.000718351,0.983306249,0.0159754
510,0.000418437,0.012916268,0.032396152,-0.006039696,0.008877755,0.651044797,0.340077447
858,0.000280545,0.010871688,0.025805088,-0.005155299,0.01652155,0.751325462,0.232152988
378,0.000292708,0.011850132,0.024700851,-0.005632358,0.101354756,0.8969022,0.001743044
757,0.000298358,0.012066073,0.024726983,-0.005734679,0.050219507,0.939230994,0.010549499
38,0.001000849,0.014374356,0.069627419,-0.006186329,0.004845299,0.467095501,0.528059199
242,0.00086753,0.017903687,0.048455374,-0.008084313,0.078616945,0.908979691,0.012403364
949,0.000930126,0.018907801,0.049192693,-0.008523775,0.016066882,0.976038489,0.007894628
890,0.00083067,0.016940292,0.049035182,-0.007639476,0.012002642,0.849726786,0.138270573
448,0.000893568,0.018438799,0.048461274,-0.008325832,0.027005893,0.950574147,0.02241996
962,0.000925466,0.018894972,0.048979492,-0.00852202,0.012120628,0.978949758,0.008929614
415,0.001051115,0.019416529,0.054135067,-0.008657149,0.004896607,0.993594335,0.001509058
17,0.000940268,0.016070922,0.058507433,-0.007095193,0.001910212,0.730371962,0.267717826
464,0.000980749,0.018077329,0.054252987,-0.008057915,0.007419778,0.912701892,0.07987833
687,0.001037178,0.019214246,0.053979655,-0.008569945,0.011998868,0.981773078,0.006228053
126,0.000982995,0.018246305,0.053873632,-0.008140158,0.067187687,0.924022514,0.008789799
94,0.000439552,0.017772668,0.024731899,-0.008446782,0.36472274,0.001038603,0.634238656
17,0.000154294,0.010465938,0.014742503,-0.005078675,0.426908913,0.002846512,0.570244576
622,0.000101663,0.010818229,0.009397345,-0.005307452,0.951076083,0.037464244,0.011459673
440,0.000100062,0.010796162,0.009268334,-0.005298019,0.931653474,0.067219085,0.00112744
522,0.000396933,0.015253898,0.026021741,-0.007230016,0.135725999,0.502104031,0.36216997
682,0.000413777,0.016752057,0.024700047,-0.007962252,0.415683561,0.58376377,0.000552669
693,0.000427378,0.017279018,0.024733939,-0.008212131,0.389563545,0.610105817,0.000330637
258,0.000153873,0.010456931,0.014714927,-0.005074592,0.42942666,0.568634918,0.001938421
731,0.000157045,0.010667045,0.014722431,-0.005176477,0.389127801,0.609225502,0.001646696
540,8.24E-05,0.010490964,0.007849871,-0.005163129,0.92340437,0.046967307,0.029628323
128,0.000419357,0.016838103,0.02490524,-0.007999694,0.953739578,0.043827928,0.002432494
209,0.0003921,0.016300476,0.024054529,-0.007758138,0.896074322,0.070756953,0.033168725
75,0.000732394,0.01407146,0.052048163,-0.006303336,0.082043236,0.027357478,0.890599286
0,0.000426226,0.01197798,0.035584136,-0.005562764,0.215478954,0.00272281,0.781798236
861,0.000500574,0.014092576,0.035520423,-0.006545714,0.366769086,8.18E-05,0.633149098
753,0.000486356,0.013724932,0.035435957,-0.00637611,0.273154499,0.009356717,0.717488784
429,0.000420467,0.016867668,0.024927399,-0.008013367,0.958236677,0.038591483,0.003171841
51,0.000422463,0.016917428,0.024972053,-0.008036251,0.963123077,0.035473785,0.001403138
209,0.00047214,0.014701779,0.032114502,-0.006878749,0.395678558,0.005406705,0.598914737
741,0.001122558,0.014921601,0.075230405,-0.006338243,0.02975944,0.004336707,0.965903853
130,0.001090536,0.010728395,0.101649487,-0.004273662,0.007438847,0.035558325,0.957002829
489,0.000401072,0.016404764,0.024448487,-0.00780131,0.923766387,0.003360915,0.072872698
757,0.000376609,0.012121066,0.031070635,-0.005683924,0.501710269,0.00317246,0.495117271
751,0.000881809,0.01781907,0.049486812,-0.008027726,0.123849566,0.001663176,0.874487258
357,0.000919067,0.016501143,0.055697185,-0.007331504,0.215237397,0.005258068,0.779504535
491,0.000374388,0.016058453,0.023314098,-0.007654838,0.865209588,0.106342047,0.028448365
830,0.00049961,0.016272916,0.030701924,-0.007636848,0.625329204,0.016387326,0.358283471
159,0.000431629,0.017007973,0.025378062,-0.008072357,0.974118649,0.012540901,0.01334045
369,0.000388863,0.016358661,0.023771091,-0.007790467,0.915180582,0.051890516,0.032928902
951,0.000379909,0.016121849,0.023564872,-0.007681015,0.879531272,0.10084741,0.019621319
901,0.000432988,0.017092049,0.025332735,-0.008113036,0.981336931,0.003884593,0.014778476
966,0.000745163,0.014284435,0.0521661,-0.006397054,0.063143304,0.024087601,0.912769095
75,0.000426519,0.011969915,0.035632572,-0.005558439,0.225282127,0.003654885,0.771062988
473,0.000499782,0.014078886,0.035498719,-0.006539661,0.369854025,0.001306147,0.628839828
80,0.000487191,0.013709032,0.035537957,-0.006367325,0.264636838,0.012312988,0.723050174
817,0.000413992,0.016725364,0.024752324,-0.00794869,0.930419516,0.057429087,0.012151396
369,0.000374985,0.016180643,0.023174941,-0.007715336,0.809280999,0.186146419,0.004572583
100,0.00047018,0.014655483,0.032082176,-0.006857562,0.442193036,0.005826274,0.551980691
71,0.001036981,0.014121938,0.073430509,-0.006023988,0.015819019,0.09733207,0.886848911
651,0.001083404,0.010723893,0.101027093,-0.004278543,0.072103448,0.003724482,0.924172069
892,0.000395175,0.016269034,0.02429,-0.007739342,0.905852583,0.018432818,0.075714599
857,0.00035834,0.011541294,0.031048486,-0.005412307,0.379959148,0.019679442,0.600361409
37,0.000831768,0.016887946,0.049252146,-0.007612205,0.225801513,0.000233056,0.773965431
123,0.000941221,0.016936692,0.055572896,-0.007527125,0.178657075,0.006521237,0.814821688
371,0.000407594,0.016590764,0.024567524,-0.007887788,0.902102766,0.091279067,0.006618166
649,0.000511962,0.016540967,0.030951161,-0.007758522,0.604804042,0.00449328,0.390702679
455,0.000425552,0.016654992,0.025551008,-0.007901944,0.939899802,0.000545048,0.05955515
773,0.0004138,0.016842714,0.024568497,-0.008007557,0.967294867,4.80E-05,0.032657159
80,0.000421445,0.016849243,0.0250127,-0.008003177,0.950771595,0.038778504,0.010449902
173,0.000747649,0.014343453,0.052124772,-0.006424077,0.04039026,0.026690337,0.932919404
723,0.000426476,0.011993023,0.035560317,-0.005570036,0.260791584,0.004040296,0.735168121
811,0.000497942,0.014056922,0.035423243,-0.006530519,0.355977173,0.006682727,0.6373401
599,0.000490852,0.013809738,0.035543924,-0.006414017,0.245936955,0.004733402,0.749329644
146,0.000419792,0.016905016,0.024832412,-0.008032716,0.967580604,0.00444595,0.027973446
312,0.000383749,0.01637652,0.023432906,-0.00780451,0.908268095,0.070889481,0.020842424
839,0.000468935,0.014631124,0.032050498,-0.006846627,0.4188592,0.009285548,0.571855252
381,0.001132863,0.015051264,0.075266949,-0.006392769,0.009752685,0.007707012,0.982540303
557,0.001056349,0.010717232,0.098565475,-0.004302267,0.000191903,0.070067598,0.929740499
718,0.000419901,0.016808522,0.02498145,-0.00798436,0.956849439,0.023399672,0.019750889
613,0.000375277,0.012068651,0.031095216,-0.005659048,0.493080659,0.00405162,0.502867721
820,0.000864403,0.017629079,0.049032792,-0.007950137,0.114351461,0.024731583,0.860916956
386,0.000877885,0.015811925,0.055520439,-0.007028077,0.27208221,0.01105436,0.71686343
997,0.000412737,0.016710221,0.024699688,-0.007942373,0.943624319,0.032687653,0.023688028
933,0.000514263,0.016626788,0.030929813,-0.007799131,0.596586817,0.002355288,0.401057895
781,0.000415432,0.01627005,0.025533512,-0.007719593,0.900599664,0.00029096,0.099109376
603,0.00040457,0.016548529,0.024447506,-0.007869694,0.928189811,0.062419501,0.009390688
842,0.000362164,0.015851006,0.022848022,-0.007563339,0.877576177,0.012912497,0.109511326
27,0.000669687,0.012340594,0.05426698,-0.00550061,0.002040866,0.684823539,0.313135595
175,0.000717366,0.01290165,0.055602631,-0.005733459,0.014368514,0.741190953,0.244440533
765,0.000703276,0.012577605,0.055914935,-0.005585527,0.006182077,0.709563197,0.284254726
100,0.000743787,0.014270087,0.052122083,-0.006391257,0.066182169,0.91785348,0.015964351
640,0.000745912,0.014346471,0.051992729,-0.006427323,0.066207032,0.924458199,0.009334769
864,0.000745199,0.014126333,0.052752453,-0.006317968,0.058216556,0.879709734,0.06207371
9,0.001027692,0.012821069,0.080156498,-0.005382843,0.000391094,0.330077182,0.669531724
425,0.001105945,0.010584455,0.104487651,-0.004186283,0.010761298,0.067635138,0.921603564
724,0.000740232,0.014158541,0.052281626,-0.006339039,0.098639988,0.891136462,0.01022355
552,0.000700905,0.013273882,0.052803313,-0.005936036,0.042099552,0.813873968,0.14402648
375,0.000843522,0.013638182,0.061849998,-0.005975569,0.013057322,0.587555216,0.399387462
578,0.000900214,0.013585571,0.066262487,-0.005892572,0.003633009,0.564467457,0.431899534
832,0.000765792,0.01458691,0.052498558,-0.006527663,0.039100552,0.956841151,0.004058297
821,0.000750675,0.013552447,0.055390353,-0.006025549,0.020848299,0.819275136,0.159876564
262,0.000755086,0.014379024,0.05251299,-0.006434426,0.034814512,0.93873627,0.026449218
955,0.000729857,0.013982909,0.052196354,-0.006261598,0.143209493,0.853372187,0.00341832
492,0.000707208,0.013702804,0.05161046,-0.006144194,0.173106007,0.810574815,0.016319178
2,0.000471002,0.011466308,0.041077011,-0.005262152,0.06096034,0.524290261,0.414749398
263,0.000460839,0.011522582,0.039994437,-0.005300452,0.089025418,0.500789927,0.410184655
570,0.000428943,0.012070622,0.035536147,-0.005606368,0.304432549,0.695462527,0.000104924
213,0.000423686,0.011977388,0.035373821,-0.005565008,0.236867951,0.759578727,0.003553322
406,0.00044775,0.01156664,0.038710436,-0.00533557,0.092337049,0.602972207,0.304690744
935,0.001111555,0.014776218,0.075225953,-0.006276554,0.038773453,0.013460994,0.947765553
393,0.001108394,0.010829635,0.102348201,-0.004306424,0.040508785,0.001147324,0.958343891
748,0.00042377,0.011955235,0.035446421,-0.005553847,0.213413827,0.779376747,0.007209426
513,0.000402853,0.011042633,0.03648162,-0.005118463,0.216589817,0.558949039,0.224461144
691,0.00073876,0.014242387,0.051870546,-0.006382433,0.018655732,0.378759684,0.602584583
438,0.000782595,0.013409618,0.058360754,-0.005922214,0.044842772,0.390157288,0.56499994
704,0.000427102,0.011987254,0.035629703,-0.005566525,0.223283645,0.775781008,0.000935346
449,0.000459964,0.012075606,0.03809038,-0.005577839,0.194717039,0.643130423,0.162152538
483,0.000421064,0.011831593,0.035588105,-0.005494732,0.242260356,0.729055764,0.02868388
970,0.000428884,0.012066096,0.035544562,-0.005604164,0.302002532,0.697890265,0.000107203
338,0.000426039,0.011971386,0.035588122,-0.005559654,0.234113372,0.763175078,0.00271155
79,0.000516327,0.012413096,0.041595307,-0.005690221,0.075055603,0.449792083,0.475152314
789,0.000501235,0.014109737,0.035524064,-0.006553633,0.353655105,0.645550828,0.000794067
449,0.000496512,0.01408624,0.035248014,-0.006546608,0.348622659,0.646840699,0.004536642
905,0.000509087,0.012998795,0.039164181,-0.00599031,0.129375528,0.504204904,0.366419568
681,0.000997077,0.013019904,0.076580987,-0.005512875,0.011468914,0.233957622,0.754573463
209,0.001089756,0.010611535,0.102695384,-0.004216012,0.016446827,0.060126145,0.923427028
151,0.000500338,0.014095529,0.035496202,-0.006547427,0.351313141,0.645886487,0.002800372
141,0.000439051,0.011406442,0.038491506,-0.00526417,0.159705737,0.47380732,0.366486943
978,0.000790869,0.014923045,0.052996466,-0.006670654,0.024906876,0.346927832,0.628165292
582,0.000844466,0.014118786,0.05981154,-0.006214926,0.0635035,0.332882712,0.603613788
996,0.000509332,0.014364963,0.035456554,-0.006673149,0.266673026,0.732246949,0.001080026
190,0.000536272,0.013833136,0.03876723,-0.006380295,0.209592111,0.561634298,0.228773591
944,0.000501591,0.014131848,0.035493651,-0.006564333,0.296768715,0.687231274,0.016000011
635,0.000499029,0.014069189,0.035469633,-0.006535565,0.379406279,0.620159428,0.000434294
472,0.000495814,0.014029675,0.035340399,-0.006519023,0.405754541,0.592748379,0.00149708
248,0.000484798,0.013690961,0.035410109,-0.006360682,0.293269059,0.699758432,0.006972509
945,0.000472324,0.013645425,0.034614089,-0.006350389,0.300491975,0.685794894,0.013713131
51,0.000500613,0.012642528,0.039597576,-0.005820651,0.0712752,0.559128763,0.369596038
369,0.001077027,0.014211569,0.075785255,-0.006028757,0.001614925,0.11057579,0.887809285
402,0.001096363,0.010713466,0.102335082,-0.00426037,0.019064718,0.04430962,0.936625662
424,0.000496337,0.014027913,0.035382087,-0.00651762,0.174457141,0.822228112,0.003314747
192,0.000433616,0.011422214,0.037962492,-0.005277491,0.16183577,0.504378238,0.333785992
90,0.000814282,0.016023359,0.050818455,-0.007197397,0.010597548,0.290073163,0.699329289
682,0.000821821,0.013438308,0.061155113,-0.005897333,0.017854419,0.410673135,0.571472446
